1575123325.630790,8
1575123325.734948,11
1575123325.839924,17
1575123325.943302,19
1575123326.047681,3
1575123326.153740,15
1575123326.261545,20
1575123326.365592,2
1575123326.470304,4
1575123326.574619,7
1575123326.679775,7
1575123326.784203,7
1575123326.888735,8
1575123326.993225,8
1575123327.097353,11
1575123327.200712,12
1575123327.307003,11
1575123327.411629,13
1575123327.516326,14
1575123327.621051,14
1575123327.724977,14
1575123327.828887,15
1575123327.932765,16
1575123328.038245,17
1575123328.143502,16
1575123328.248551,19
1575123328.356655,19
1575123328.460728,20
1575123328.565040,20
1575123328.671801,20
1575123328.775694,9
1575123328.879221,10
1575123328.984041,11
1575123329.089802,11
1575123329.194784,11
1575123329.298949,14
1575123329.403554,13
1575123329.508287,14
1575123329.613272,16
1575123329.718501,16
1575123329.824586,16
1575123329.928934,16
1575123330.033855,17
1575123330.138676,19
1575123330.242849,18
1575123330.347190,19
1575123330.453643,19
1575123330.558411,4
1575123330.664071,5
1575123330.768139,8
1575123330.874312,9
1575123330.978689,11
1575123331.083047,12
1575123331.187545,12
1575123331.292069,13
1575123331.398532,14
1575123331.505697,13
1575123331.616047,13
1575123331.721079,18
1575123331.825499,10
1575123331.930317,11
1575123332.035261,13
1575123332.142522,14
1575123332.248052,20
1575123332.351777,20
1575123332.455445,20
1575123332.560161,15
1575123332.664703,7
1575123332.769376,6
1575123332.873526,18
1575123332.978000,20
1575123333.081966,19
1575123333.187899,2
1575123333.292620,3
1575123333.397627,7
1575123333.502799,7
1575123333.607480,8
1575123333.713100,10
1575123333.818111,11
1575123333.922657,12
1575123334.028286,13
1575123334.132575,13
1575123334.237665,13
1575123334.341444,12
1575123334.446232,16
1575123334.550959,14
1575123334.655723,16
1575123334.760337,16
1575123334.863738,17
1575123334.969435,16
1575123335.077040,17
1575123335.182267,19
1575123335.288518,18
1575123335.392671,19
1575123335.497198,20
1575123335.602781,20
1575123335.708458,6
1575123335.813342,5
1575123335.921089,7
1575123336.025896,9
1575123336.130094,10
1575123336.234531,12
1575123336.339087,12
1575123336.468726,11
1575123336.607092,12
1575123336.711481,13
1575123336.816381,14
1575123336.922284,15
1575123337.028145,15
1575123337.132353,15
1575123337.237631,18
1575123337.342298,17
1575123337.446994,19
1575123337.554485,18
1575123337.658695,20
1575123337.763115,19
1575123337.871399,20
1575123337.975896,10
1575123338.079990,11
1575123338.186837,12
1575123338.290546,12
1575123338.395569,14
1575123338.502492,19
1575123338.606846,20
1575123338.716647,20
1575123338.821445,8
1575123338.926064,10
1575123339.029435,12
1575123339.133495,13
1575123339.237310,15
1575123339.341338,17
1575123339.445467,20
1575123339.548885,16
1575123339.654878,17
1575123339.759815,15
1575123339.864077,19
1575123339.969329,12
1575123340.076352,1
1575123340.188538,1
1575123340.292695,2
1575123340.397583,4
1575123340.505354,5
1575123340.609591,6
1575123340.714593,8
1575123340.819206,9
1575123340.923719,10
1575123341.028150,11
1575123341.131985,12
1575123341.236453,12
1575123341.340526,14
1575123341.444402,13
1575123341.548316,14
1575123341.652711,14
1575123341.758379,15
1575123341.862250,16
1575123341.966806,17
1575123342.071858,18
1575123342.177690,19
1575123342.281868,20
1575123342.386823,20
1575123342.491116,20
1575123342.596101,19
1575123342.701465,19
1575123342.805984,19
1575123342.910206,12
1575123343.014576,11
1575123343.118711,12
1575123343.229464,12
1575123343.334061,12
1575123343.438658,14
1575123343.542607,16
1575123343.649748,15
1575123343.754057,17
1575123343.857580,16
1575123343.960802,17
1575123344.064760,17
1575123344.169568,19
1575123344.273850,17
1575123344.377936,19
1575123344.482256,19
1575123344.586865,18
1575123344.690713,10
1575123344.794689,11
1575123344.899723,11
1575123345.003209,12
1575123345.109383,13
1575123345.214362,18
1575123345.318784,11
1575123345.423448,13
1575123345.532675,13
1575123345.636659,20
1575123345.740212,20
1575123345.843906,19
1575123345.948317,4
1575123346.053436,6
1575123346.157899,16
1575123346.262268,19
1575123346.366713,1
1575123346.470849,4
1575123346.576520,4
1575123346.681085,7
1575123346.786524,8
1575123346.890048,8
1575123346.994501,8
1575123347.100344,9
1575123347.204222,10
1575123347.308587,11
1575123347.411597,13
1575123347.517536,12
1575123347.621085,14
1575123347.725564,14
1575123347.830244,15
1575123347.934505,16
1575123348.038275,16
1575123348.142244,16
1575123348.246127,17
1575123348.353456,17
1575123348.461383,18
1575123348.567362,19
1575123348.671067,20
1575123348.775204,19
1575123348.880183,9
1575123348.986682,10
1575123349.093001,12
1575123349.200792,14
1575123349.305260,13
1575123349.409756,14
1575123349.516711,16
1575123349.621610,15
1575123349.725576,17
1575123349.830845,18
1575123349.934941,17
1575123350.040644,18
1575123350.145194,17
1575123350.249158,18
1575123350.353003,19
1575123350.457748,19
1575123350.562548,9
1575123350.667225,10
1575123350.772662,11
1575123350.876711,11
1575123350.982681,13
1575123351.089017,13
1575123351.193495,14
1575123351.299088,14
1575123351.403572,16
1575123351.521039,15
1575123351.626196,17
1575123351.730285,20
1575123351.835606,19
1575123351.940213,19
1575123352.044292,15
1575123352.149070,13
1575123352.253248,14
1575123352.358716,20
1575123352.465617,12
1575123352.569822,11
1575123352.674645,13
1575123352.781048,15
1575123352.885079,20
1575123352.989097,19
1575123353.094200,5
1575123353.198903,5
1575123353.303896,6
1575123353.407210,7
1575123353.510937,9
1575123353.616732,10
1575123353.721615,11
1575123353.826342,12
1575123353.931494,12
1575123354.038038,12
1575123354.144195,12
1575123354.250930,14
1575123354.355324,15
1575123354.459852,15
1575123354.565204,16
1575123354.670116,18
1575123354.774240,18
1575123354.877902,18
1575123354.981929,19
1575123355.087760,20
1575123355.192090,20
1575123355.296297,16
1575123355.400053,11
1575123355.503691,10
1575123355.607451,12
1575123355.712574,12
1575123355.817728,13
1575123355.921913,15
1575123356.026843,14
1575123356.132106,15
1575123356.236207,15
1575123356.341147,15
1575123356.446642,16
1575123356.553340,16
1575123356.657473,17
1575123356.761591,17
1575123356.868232,18
1575123356.972219,17
1575123357.076644,18
1575123357.183115,9
1575123357.287138,10
1575123357.391900,12
1575123357.497759,12
1575123357.601617,11
1575123357.705650,13
1575123357.810455,14
1575123357.914981,16
1575123358.019547,16
1575123358.123174,17
1575123358.226976,15
1575123358.333997,15
1575123358.437489,13
1575123358.541272,0
1575123358.648072,0
1575123358.752524,20
1575123358.858296,0
1575123358.964578,0
1575123359.069455,0
1575123359.174066,7
1575123359.277755,0
1575123359.383447,0
1575123359.487506,0
1575123359.592731,0
1575123359.697795,0
1575123359.802237,0
1575123359.906120,0
1575123360.009659,0
1575123360.114916,0
1575123360.218962,0
1575123360.323420,0
1575123360.428576,0
1575123360.535953,0
1575123360.640670,0
1575123360.744153,0
1575123360.847979,0
1575123360.952092,0
1575123361.056926,0
1575123361.161118,0
1575123361.265490,0
1575123361.369052,0
1575123361.472836,0
1575123361.579962,0
1575123361.683879,0
1575123361.787628,0
1575123361.891268,0
1575123361.998779,0
1575123362.104007,0
1575123362.208676,0
1575123362.315233,0
1575123362.419926,0
1575123362.523856,0
1575123362.628174,0
1575123362.733653,0
1575123362.837487,0
1575123362.941212,0
1575123363.045978,0
1575123363.149790,0
1575123363.253741,0
1575123363.359102,0
1575123363.464228,0
1575123363.568253,0
1575123363.673242,1
1575123363.777526,0
1575123363.881121,0
1575123363.986025,0
1575123364.090739,0
1575123364.196295,0
